"POLO",17,5,20,"La Guacima","23/02/92","Ranchos Horizonte S.A."
11.33,11.33,-.02,.324,4.988403E-02,.3234552,1.074802E-02,8.501041,-8.751448,3500.579,3.4,1029.582,9,3,9,3,11.33
11.31,11.33,-.02,.324,4.988403E-02,.3234552,1.074802E-02,7.607313,-9.557678,3823.071,3.4,1124.433,9,3,9,3,11.31

