"",11,16,25,"La Bocana","24/01/92","marcial solis"
9.520001,9.520001,1.585478E-02,-4.549894E-04,1.585478E-02,-4.549894E-04,4.355719E-04,3.509877,-3.635137,2271.961,11,206.5419,6,9,6,8.5,9.527928
9.51,9.520001,.00225,0,1.585478E-02,-4.549894E-04,6.363961E-05,5.023546,-6.89609,4310.056,11,391.8233,6,9,6,8.5,9.511126

