"",11,15,25,"LA BOCANA","02/25/92","MARCIAL"
9.71,9.71,-2.087054E-02,-.027498,-2.087054E-02,-.027498,-1.368069E-03,4.862332,-2.675752,1672.345,8.4375,198.2038,6,9,6.474074,9.111111,9.725355
9.705,9.71,-.0025,0,-2.087054E-02,-.027498,-7.071068E-05,5.270862,-7.3063,4566.438,8.4375,541.2074,6,9,6.474074,9.111111,9.705278

