"",12,23,25,"BOCANA","18/02/92","marcial solis"
9.609999,9.649999,-.0075,0,-1.119414E-02,6.060834E-04,-2.12132E-04,1.392188,-1.792111,1120.07,4.5,248.9044,8,9,7.610498,9.342542,9.612569
9.63,9.63,-3.274428E-03,5.191403E-03,-3.274428E-03,5.191403E-03,5.422026E-05,4.765662,-5.806143,3628.839,13.625,266.3368,8,12,7.600918,12.15596,9.632582

