"lot1846",9,6,25,"BOCANA","18/02/92","MARCIAL"
9.38,9.38,-.0075,0,2.191249E-02,-5.250041E-03,-2.12132E-04,1.051965,-1.54314,964.4622,3.125,308.6279,5,3,5.32,3.42,9.372477
9.375,9.38,-.0075,0,2.191249E-02,-5.250041E-03,-2.12132E-04,1.185603,-1.393107,870.6921,3.125,278.6215,5,3,5.32,3.42,9.37815

