"LOT183",11,7,25,"LA BOCANA","02/25/92","MARCIAL"
9.649999,9.66,-.0075,0,-1.296452E-02,-2.506825E-02,-2.12132E-04,2.622935,-3.225501,2015.938,4.75,424.408,6,4,5.934211,3.960526,9.649704
9.649999,9.66,-.0075,0,-1.296452E-02,-2.506825E-02,-2.12132E-04,2.622935,-3.225501,2015.938,4.75,424.408,6,4,5.934211,3.960526,9.649704

