"",9,24,30,"bocana","07/04/88","marcelino"
1.989,2,0,0,1.651155E-02,-9.083176E-03,0,10.39181,-13.14528,11830.75,18.36,644.3763,5,12,5.235295,12.14706,1.988709
1.989,2,0,0,1.651155E-02,-9.083176E-03,0,10.39181,-13.14528,11830.75,18.36,644.3763,5,12,5.235295,12.14706,1.988709
2,2,1.651155E-02,-9.083176E-03,1.651155E-02,-9.083176E-03,1.750884E-04,8.037432,-7.575908,6818.317,18.36,371.368,5,12,5.235295,12.14706,1.999709

